Count,Label,Sentence
1,s,There are minimal degenerative disc changes of the midlower thoracic spine
1,s,There are moderate degenerative changes along the thoracic spine
1,s,There are moderate degenerative changes in the thoracic spine
1,s,There are moderate degenerative endplate changes in the thoracic spine
2,s,There are multilevel degenerative changes in the thoracic spine
1,s,There are multilevel degenerative changes of the spine
1,s,There are multilevel degenerative changes of the thoracic spine
1,s,There are multiple XXXX fractures identified involving upper thoracic vertebral bodies and a single upper lumbar vertebral body
1,s,There are multiple XXXX sternotomy XXXX and surgical clips compatible with prior CABG
1,s,There are multiple air filled nondilated loops of small and large bowel
1,s,There are multiple bilateral pulmonary nodules
1,s,There are multiple calcified granulomas within the left lower lobe
1,s,There are multiple intact XXXX sternotomy XXXX
1,s,"There are multiple overlying leads at the level of the left lower chest, with overlying XXXX XXXX or clothing there is this is thought to account for mild increased density the left lung base on AP view, with correlate on lateral view"
1,s,There are multiple pleural calcifications XXXX representing prior asbestos exposure
1,s,There are multiple reticular-nodular opacities in the upper lobes bilaterally which appear grossly stable from the prior study
1,s,There are multiple surgical XXXX seen near the apical regions and lower cervical region bilaterally
1,s,There are numerous air-filled dilated loops of small bowel over the mid abdomen
1,s,There are numerous bilateral pulmonary nodules of varying sizes
1,s,There are numerous calcified granuloma in the right perihilar region
1,s,There are numerous clips overlying the pelvis and lower abdomen
1,s,There are numerous small surgical clips seen overlying the upper thorax bilaterally and the lower cervical region of uncertain significance
1,s,There are numerous surgical clips at the thoracic inlet
1,s,There are other scattered calcified granulomas
1,s,There are partially visualized surgical changes the cervical spine compatible with prior fusion procedure
1,s,There are patchy right upper lobe streaky opacities
1,s,"There are persistent XXXX bilateral lower lobe opacities, XXXX subsegmental atelectasis and scarring"
1,s,There are persistent low lung volumes
1,s,There are persistent mild bibasilar interstitial opacities
1,s,There are phleboliths in pelvis
1,s,There are postoperative changes of cervical spine fusion
1,s,There are postoperative changes of right mastectomy
2,s,There are postoperative changes of sternotomy
1,s,There are postoperative changes of sternotomy and CABG
1,s,"There are postsurgical and postradiation changes of the left lung with a spiculated, hyperdense scar in the left upper thorax"
1,s,There are postsurgical changes of the abdomen
1,s,There are postsurgical changes of the left breast
1,s,There are postsurgical changes of the left hemithorax with mild left-sided volume loss as evidenced by diaphragm elevation
1,s,There are postsurgical clips in the right upper quadrant
1,s,There are posttraumatic deformities of the right posterior ribs
1,s,There are probably right hilar calcified lymph XXXX
1,s,"There are prominent coarse interstitial markings throughout the lungs, with more focal streaky bibasilar opacities, seen only on the frontal XXXX, XXXX atelectasis"
1,s,"There are prominent diffuse bilateral interstitial opacities, stable from prior radiographs"
1,s,"There are prominent epicardial fat pads, unchanged from prior"
1,s,There are prominent interstitial markings
1,s,"There are prominent interstitial markings, including focally in right upper lobe, which are similar from prior examination"
1,s,There are prominent lateral osteophytes along the right aspect of the mid thoracic spine which are stable
1,s,There are residuals of prior granulomatous infection
1,s,There are reticular opacities in the medial right middle lobe with tubular airway ectasia which obscures the right heart XXXX
1,s,"There are right upper quadrant surgical clips, perhaps from cholecystectomy"
1,s,There are round calcific densities in the right lung consistent with prior granulomatous disease
1,s,"There are scattered XXXX of subsegmental atelectasis, decreased from the prior chest radiograph"
1,s,There are scattered XXXX opacities in the left lower lobe
1,s,"There are scattered bilateral XXXX opacities, most notably in the right middle lobe, XXXX XXXX of subsegmental atelectasis"
6,s,There are scattered calcified granulomas
1,s,There are scattered calcified granulomas throughout both lung XXXX
1,s,There are scattered calcified granulomas throughout both lungs
1,s,"There are scattered calcified testes bilaterally, consistent with prior granulomatous infection, stable"
1,s,"There are scattered nodular opacities, XXXX calcified granulomas"
1,s,"There are sclerotic lesions within the XXXX, better visualized on the comparison XXXX scan"
1,s,There are scoliotic changes of the thoracolumbar spine
1,s,There are several age-indeterminate left-sided rib fractures noted
1,s,There are several bilateral rib fractures with evidence of the callus formation
1,s,There are several small calcified granulomas
1,s,"There are several small circular opacities in the right upper lung, some of which are centrally lucent"
1,s,There are severe arthritic changes of the XXXX with mild arthritic changes of the thoracic spine
1,s,There are severe degenerative changes of the XXXX
1,s,There are significant degenerative changes of the thoracic spine
1,s,There are significant degenerative osteophytes of the thoracic spine also appear stable
1,s,There are small T-spine osteophytes
1,s,There are small areas of patchy density in the left lower lung XXXX
2,s,There are small bilateral pleural effusions
1,s,"There are small bilateral pleural effusions, left greater than right with left basilar opacities"
1,s,There are small bilateral pulmonary nodules measure approximately 5 mm in size in the right midlung and left upper lung XXXX
1,s,There are small calcified granulomas
1,s,There are small calcified granulomata in the right lateral lung
1,s,There are small calcified left hilar lymph XXXX
1,s,There are small calcified lymph XXXX
1,s,"There are small calcified nodules in the superior segment of the right lower lobe, XXXX old granulomatous infection"
1,s,"There are small nodular opacities projecting over the right base in the right costophrenic sulcus, posterior right 9th rib and the anterior T10 vertebral body"
1,s,"There are small pleural effusions, right larger than left"
1,s,There are small round calcific densities in the bilateral lobes which are unchanged from prior exam and XXXX represent sequelae from old granulomatous disease
1,s,There are small round calcific density nodules consistent with prior granulomatous disease bilaterally
1,s,"There are small to moderate sized bilateral pleural effusions, left greater than right"
1,s,There are some chronic increased interstitial markings noted
1,s,There are some minimal degenerative changes of the thoracic spine
1,s,There are somewhat low lung volumes
1,s,There are stable XXXX sternotomy XXXX
1,s,There are stable anterior wedge XXXX deformities of 2 midthoracic vertebral bodies
1,s,There are stable bilateral pleural effusions with partial right-sided loculation
1,s,There are stable calcified right peritracheal lymph XXXX
2,s,There are stable chronic degenerative changes of the thoracic spine
1,s,There are stable degenerative changes of the spine
1,s,There are stable fractures of several XXXX XXXX
1,s,There are stable postoperative changes of left thoracotomy and left upper lobectomy
1,s,"There are stable scattered XXXX bilateral opacities, most notable in the left upper lobe, XXXX scarring"
1,s,There are sternotomy XXXX and bypass markers
2,s,There are streaky bibasilar opacities
1,s,There are streaky left basal opacities
1,s,"There are streaky left basilar airspace opacities, compatible with atelectasis as seen on comparison abdomen and pelvis CT"
1,s,There are streaky left basilar opacities and blunting of the left costophrenic sulcus XXXX secondary to a small effusion
1,s,"There are streaky opacities in the lung bases unchanged, XXXX chronic atelectasis"
1,s,There are surgical clips in the left breast and axilla
1,s,There are surgical clips in the left mediastinum
1,s,There are surgical clips in the right axilla region
1,s,"There are surgical clips in the right upper abdomen, XXXX from cholecystectomy"
1,s,There are surgical clips overlying the neck
1,s,There are surgical clips seen within the upper abdomen
1,s,"There are surgical clips, perhaps from cholecystectomy, in the right upper quadrant"
1,s,There are two subcentimeter hyperdense nodular opacities are noted within the right lung
1,s,There are unchanged XXXX opacities throughout the lungs which XXXX represent scarring
1,s,There are vascular and skeletal senescent changes
2,s,There are vascular calcifications over the aortic XXXX
1,s,There are very low lung volumes with associated central bronchovascular crowding
1,s,There basilar calcified granulomas
1,s,There calcifications of the thoracic aorta
1,s,There calcified costochondral cartilages
2,s,There degenerative changes of the spine
1,s,There does appear to be progression of changes since XXXX
1,s,There does not appear to be significant mediastinal shift
1,s,There extremely low lung volumes
1,s,There has been XXXX and screw fixation of the midshaft right clavicle
2,s,There has been a XXXX XXXX sternotomy
1,s,There has been a left mastectomy
1,s,There has been apparent interval increase in low density convexity at the left cardiophrenic XXXX
1,s,There has been clearing of left base airspace opacities
1,s,There has been clearing of the left base airspace disease
1,s,There has been improvement in the previously identified right midlung zone airspace disease
2,s,There has been interval CABG
